sample_id,attack_type,detector_type,iteration,structural_score,behavioral_score,combined_score,detector_score,detector_decision,is_detected,attack_successful,utility_preservation,perturbation_magnitude,latency_ms
test_adaptive_lvl2_1,adaptive,structural_only,5,0.9728,0.022,0.9242,0.9728,REJECTED,1,0,1.0,0.0,5.113
test_adaptive_lvl2_2,adaptive,structural_only,0,0.9588,0.022,0.9109,0.9588,REJECTED,1,0,1.0,0.0,1.845
test_adaptive_lvl2_2,adaptive,structural_only,1,0.9588,0.022,0.9109,0.9588,REJECTED,1,0,1.0,0.0,5.199
test_adaptive_lvl2_2,adaptive,structural_only,2,0.9588,0.022,0.9109,0.9588,REJECTED,1,0,1.0,0.0,4.948
test_adaptive_lvl2_2,adaptive,structural_only,3,0.9588,0.022,0.9109,0.9588,REJECTED,1,0,1.0,0.0,5.455
test_adaptive_lvl2_2,adaptive,structural_only,4,0.9588,0.022,0.9109,0.9588,REJECTED,1,0,1.0,0.0,5.1
test_adaptive_lvl2_2,adaptive,structural_only,5,0.9588,0.022,0.9109,0.9588,REJECTED,1,0,1.0,0.0,5.078
test_adaptive_lvl2_3,adaptive,structural_only,0,0.939,0.022,0.8921,0.939,REJECTED,1,0,1.0,0.0,1.996
test_adaptive_lvl2_3,adaptive,structural_only,1,0.939,0.022,0.8921,0.939,REJECTED,1,0,1.0,0.0,5.234
test_adaptive_lvl2_3,adaptive,structural_only,2,0.939,0.022,0.8921,0.939,REJECTED,1,0,1.0,0.0,5.097
test_adaptive_lvl2_3,adaptive,structural_only,3,0.939,0.022,0.8921,0.939,REJECTED,1,0,1.0,0.0,5.23
test_adaptive_lvl2_3,adaptive,structural_only,4,0.939,0.022,0.8921,0.939,REJECTED,1,0,1.0,0.0,5.092
test_adaptive_lvl2_3,adaptive,structural_only,5,0.939,0.022,0.8921,0.939,REJECTED,1,0,1.0,0.0,5.143
test_adaptive_lvl2_4,adaptive,structural_only,0,0.9666,0.022,0.9183,0.9666,REJECTED,1,0,1.0,0.0,1.845
test_adaptive_lvl2_4,adaptive,structural_only,1,0.9666,0.022,0.9183,0.9666,REJECTED,1,0,1.0,0.0,5.39
test_adaptive_lvl2_4,adaptive,structural_only,2,0.9666,0.022,0.9183,0.9666,REJECTED,1,0,1.0,0.0,5.045
test_adaptive_lvl2_4,adaptive,structural_only,3,0.9666,0.022,0.9183,0.9666,REJECTED,1,0,1.0,0.0,5.112
test_adaptive_lvl2_4,adaptive,structural_only,4,0.9666,0.022,0.9183,0.9666,REJECTED,1,0,1.0,0.0,5.347
test_adaptive_lvl2_4,adaptive,structural_only,5,0.9666,0.022,0.9183,0.9666,REJECTED,1,0,1.0,0.0,5.122
test_adaptive_lvl2_5,adaptive,structural_only,0,0.9504,0.022,0.9029,0.9504,REJECTED,1,0,1.0,0.0,1.748
test_adaptive_lvl2_5,adaptive,structural_only,1,0.9504,0.022,0.9029,0.9504,REJECTED,1,0,1.0,0.0,5.495
test_adaptive_lvl2_5,adaptive,structural_only,2,0.9504,0.022,0.9029,0.9504,REJECTED,1,0,1.0,0.0,5.104
test_adaptive_lvl2_5,adaptive,structural_only,3,0.9504,0.022,0.9029,0.9504,REJECTED,1,0,1.0,0.0,5.189
test_adaptive_lvl2_5,adaptive,structural_only,4,0.9504,0.022,0.9029,0.9504,REJECTED,1,0,1.0,0.0,5.438
test_adaptive_lvl2_5,adaptive,structural_only,5,0.9504,0.022,0.9029,0.9504,REJECTED,1,0,1.0,0.0,5.072
test_adaptive_lvl2_6,adaptive,structural_only,0,0.989,0.022,0.9395,0.989,REJECTED,1,0,1.0,0.0,2.105
test_adaptive_lvl2_6,adaptive,structural_only,1,0.989,0.022,0.9395,0.989,REJECTED,1,0,1.0,0.0,5.297
test_adaptive_lvl2_6,adaptive,structural_only,2,0.989,0.022,0.9395,0.989,REJECTED,1,0,1.0,0.0,5.135
test_adaptive_lvl2_6,adaptive,structural_only,3,0.989,0.022,0.9395,0.989,REJECTED,1,0,1.0,0.0,5.135
test_adaptive_lvl2_6,adaptive,structural_only,4,0.989,0.022,0.9395,0.989,REJECTED,1,0,1.0,0.0,5.393
test_adaptive_lvl2_6,adaptive,structural_only,5,0.989,0.022,0.9395,0.989,REJECTED,1,0,1.0,0.0,5.322
test_adaptive_lvl2_7,adaptive,structural_only,0,0.962,0.022,0.9139,0.962,REJECTED,1,0,1.0,0.0,1.77
test_adaptive_lvl2_7,adaptive,structural_only,1,0.962,0.022,0.9139,0.962,REJECTED,1,0,1.0,0.0,5.088
test_adaptive_lvl2_7,adaptive,structural_only,2,0.962,0.022,0.9139,0.962,REJECTED,1,0,1.0,0.0,5.329
test_adaptive_lvl2_7,adaptive,structural_only,3,0.9618,0.022,0.9137,0.9618,REJECTED,1,0,1.0,0.0002,5.149
test_adaptive_lvl2_7,adaptive,structural_only,4,0.9614,0.022,0.9133,0.9614,REJECTED,1,0,1.0,0.0003,5.078
test_adaptive_lvl2_7,adaptive,structural_only,5,0.9614,0.022,0.9133,0.9614,REJECTED,1,0,1.0,0.0003,5.547
test_adaptive_lvl2_8,adaptive,structural_only,0,0.9598,0.022,0.9118,0.9598,REJECTED,1,0,1.0,0.0,1.807
test_adaptive_lvl2_8,adaptive,structural_only,1,0.9598,0.022,0.9118,0.9598,REJECTED,1,0,1.0,0.0,5.144
test_adaptive_lvl2_8,adaptive,structural_only,2,0.9598,0.022,0.9118,0.9598,REJECTED,1,0,1.0,0.0,5.377
test_adaptive_lvl2_8,adaptive,structural_only,3,0.9598,0.022,0.9118,0.9598,REJECTED,1,0,1.0,0.0,5.129
test_adaptive_lvl2_8,adaptive,structural_only,4,0.9598,0.022,0.9118,0.9598,REJECTED,1,0,1.0,0.0,5.087
test_adaptive_lvl2_8,adaptive,structural_only,5,0.9598,0.022,0.9118,0.9598,REJECTED,1,0,1.0,0.0,5.327
test_adaptive_lvl2_9,adaptive,structural_only,0,0.9656,0.022,0.9173,0.9656,REJECTED,1,0,1.0,0.0,1.716
test_adaptive_lvl2_9,adaptive,structural_only,1,0.9652,0.022,0.9169,0.9652,REJECTED,1,0,1.0,0.0002,4.911
test_adaptive_lvl2_9,adaptive,structural_only,2,0.9652,0.022,0.9169,0.9652,REJECTED,1,0,1.0,0.0002,4.985
test_adaptive_lvl2_9,adaptive,structural_only,3,0.9652,0.022,0.9169,0.9652,REJECTED,1,0,1.0,0.0002,5.058
test_adaptive_lvl2_9,adaptive,structural_only,4,0.9652,0.022,0.9169,0.9652,REJECTED,1,0,1.0,0.0002,5.059
test_adaptive_lvl2_9,adaptive,structural_only,5,0.9652,0.022,0.9169,0.9652,REJECTED,1,0,1.0,0.0002,4.803
test_adaptive_lvl3_0,adaptive,structural_only,0,0.0,0.022,0.011,0.0,APPROVED,0,1,1.0,0.0,1.857
test_adaptive_lvl3_0,adaptive,structural_only,1,0.0,0.022,0.011,0.0,APPROVED,0,1,1.0,0.0,4.85
test_adaptive_lvl3_0,adaptive,structural_only,2,0.0,0.022,0.011,0.0,APPROVED,0,1,1.0,0.0,4.777
test_adaptive_lvl3_0,adaptive,structural_only,3,0.0,0.022,0.011,0.0,APPROVED,0,1,1.0,0.0,4.953
test_adaptive_lvl3_0,adaptive,structural_only,4,0.0,0.022,0.011,0.0,APPROVED,0,1,1.0,0.0,4.948
test_adaptive_lvl3_0,adaptive,structural_only,5,0.0,0.022,0.011,0.0,APPROVED,0,1,1.0,0.0,4.807
test_adaptive_lvl3_1,adaptive,structural_only,0,0.0,0.022,0.011,0.0,APPROVED,0,1,1.0,0.0,1.926
test_adaptive_lvl3_1,adaptive,structural_only,1,0.0,0.022,0.011,0.0,APPROVED,0,1,1.0,0.0,5.357
test_adaptive_lvl3_1,adaptive,structural_only,2,0.0,0.022,0.011,0.0,APPROVED,0,1,1.0,0.0,5.213
test_adaptive_lvl3_1,adaptive,structural_only,3,0.0,0.022,0.011,0.0,APPROVED,0,1,1.0,0.0,5.192
test_adaptive_lvl3_1,adaptive,structural_only,4,0.0,0.022,0.011,0.0,APPROVED,0,1,1.0,0.0,5.708
test_adaptive_lvl3_1,adaptive,structural_only,5,0.0,0.022,0.011,0.0,APPROVED,0,1,1.0,0.0,6.364
test_adaptive_lvl3_2,adaptive,structural_only,0,0.0,0.022,0.011,0.0,APPROVED,0,1,1.0,0.0,1.832
test_adaptive_lvl3_2,adaptive,structural_only,1,0.0,0.022,0.011,0.0,APPROVED,0,1,1.0,0.0,7.416
test_adaptive_lvl3_2,adaptive,structural_only,2,0.0,0.022,0.011,0.0,APPROVED,0,1,1.0,0.0,9.469
test_adaptive_lvl3_2,adaptive,structural_only,3,0.0,0.022,0.011,0.0,APPROVED,0,1,1.0,0.0,9.376
test_adaptive_lvl3_2,adaptive,structural_only,4,0.0,0.022,0.011,0.0,APPROVED,0,1,1.0,0.0,5.288
test_adaptive_lvl3_2,adaptive,structural_only,5,0.0,0.022,0.011,0.0,APPROVED,0,1,1.0,0.0,5.568
test_adaptive_lvl3_3,adaptive,structural_only,0,0.0,0.022,0.011,0.0,APPROVED,0,1,1.0,0.0,1.743
test_adaptive_lvl3_3,adaptive,structural_only,1,0.0,0.022,0.011,0.0,APPROVED,0,1,1.0,0.0,4.861
test_adaptive_lvl3_3,adaptive,structural_only,2,0.0,0.022,0.011,0.0,APPROVED,0,1,1.0,0.0,5.384
test_adaptive_lvl3_3,adaptive,structural_only,3,0.0,0.022,0.011,0.0,APPROVED,0,1,1.0,0.0,5.091
test_adaptive_lvl3_3,adaptive,structural_only,4,0.0,0.022,0.011,0.0,APPROVED,0,1,1.0,0.0,5.317
test_adaptive_lvl3_3,adaptive,structural_only,5,0.0,0.022,0.011,0.0,APPROVED,0,1,1.0,0.0,5.917
test_adaptive_lvl3_4,adaptive,structural_only,0,0.0,0.022,0.011,0.0,APPROVED,0,1,1.0,0.0,1.819
test_adaptive_lvl3_4,adaptive,structural_only,1,0.0,0.022,0.011,0.0,APPROVED,0,1,1.0,0.0,5.292
test_adaptive_lvl3_4,adaptive,structural_only,2,0.0,0.022,0.011,0.0,APPROVED,0,1,1.0,0.0,5.335
test_adaptive_lvl3_4,adaptive,structural_only,3,0.0,0.022,0.011,0.0,APPROVED,0,1,1.0,0.0,5.561
test_adaptive_lvl3_4,adaptive,structural_only,4,0.0,0.022,0.011,0.0,APPROVED,0,1,1.0,0.0,5.015
test_adaptive_lvl3_4,adaptive,structural_only,5,0.0,0.022,0.011,0.0,APPROVED,0,1,1.0,0.0,5.449
test_adaptive_lvl3_5,adaptive,structural_only,0,0.0,0.022,0.011,0.0,APPROVED,0,1,1.0,0.0,1.798
test_adaptive_lvl3_5,adaptive,structural_only,1,0.0,0.022,0.011,0.0,APPROVED,0,1,1.0,0.0,5.145
test_adaptive_lvl3_5,adaptive,structural_only,2,0.0,0.022,0.011,0.0,APPROVED,0,1,1.0,0.0,5.093
test_adaptive_lvl3_5,adaptive,structural_only,3,0.0,0.022,0.011,0.0,APPROVED,0,1,1.0,0.0,5.752
test_adaptive_lvl3_5,adaptive,structural_only,4,0.0,0.022,0.011,0.0,APPROVED,0,1,1.0,0.0,5.115
test_adaptive_lvl3_5,adaptive,structural_only,5,0.0,0.022,0.011,0.0,APPROVED,0,1,1.0,0.0,5.04
test_adaptive_lvl3_6,adaptive,structural_only,0,0.0,0.022,0.011,0.0,APPROVED,0,1,1.0,0.0,1.915
test_adaptive_lvl3_6,adaptive,structural_only,1,0.0,0.022,0.011,0.0,APPROVED,0,1,1.0,0.0,5.11
test_adaptive_lvl3_6,adaptive,structural_only,2,0.0,0.022,0.011,0.0,APPROVED,0,1,1.0,0.0,5.043
test_adaptive_lvl3_6,adaptive,structural_only,3,0.0,0.022,0.011,0.0,APPROVED,0,1,1.0,0.0,5.809
test_adaptive_lvl3_6,adaptive,structural_only,4,0.0,0.022,0.011,0.0,APPROVED,0,1,1.0,0.0,5.146
test_adaptive_lvl3_6,adaptive,structural_only,5,0.0,0.022,0.011,0.0,APPROVED,0,1,1.0,0.0,5.051
test_adaptive_lvl3_7,adaptive,structural_only,0,0.0,0.022,0.011,0.0,APPROVED,0,1,1.0,0.0,2.494
test_adaptive_lvl3_7,adaptive,structural_only,1,0.0,0.022,0.011,0.0,APPROVED,0,1,1.0,0.0,5.071
test_adaptive_lvl3_7,adaptive,structural_only,2,0.0,0.022,0.011,0.0,APPROVED,0,1,1.0,0.0,4.95
test_adaptive_lvl3_7,adaptive,structural_only,3,0.0,0.022,0.011,0.0,APPROVED,0,1,1.0,0.0,5.451
test_adaptive_lvl3_7,adaptive,structural_only,4,0.0,0.022,0.011,0.0,APPROVED,0,1,1.0,0.0,4.803
test_adaptive_lvl3_7,adaptive,structural_only,5,0.0,0.022,0.011,0.0,APPROVED,0,1,1.0,0.0,4.832
test_adaptive_lvl3_8,adaptive,structural_only,0,0.0,0.022,0.011,0.0,APPROVED,0,1,1.0,0.0,1.745
test_adaptive_lvl3_8,adaptive,structural_only,1,0.0,0.022,0.011,0.0,APPROVED,0,1,1.0,0.0,5.442
test_adaptive_lvl3_8,adaptive,structural_only,2,0.0,0.022,0.011,0.0,APPROVED,0,1,1.0,0.0,4.734
test_adaptive_lvl3_8,adaptive,structural_only,3,0.0,0.022,0.011,0.0,APPROVED,0,1,1.0,0.0,4.795
test_adaptive_lvl3_8,adaptive,structural_only,4,0.0,0.022,0.011,0.0,APPROVED,0,1,1.0,0.0,5.546
test_adaptive_lvl3_8,adaptive,structural_only,5,0.0,0.022,0.011,0.0,APPROVED,0,1,1.0,0.0,4.797
test_adaptive_lvl3_9,adaptive,structural_only,0,0.0,0.022,0.011,0.0,APPROVED,0,1,1.0,0.0,1.724
test_adaptive_lvl3_9,adaptive,structural_only,1,0.0,0.022,0.011,0.0,APPROVED,0,1,1.0,0.0,5.458
test_adaptive_lvl3_9,adaptive,structural_only,2,0.0,0.022,0.011,0.0,APPROVED,0,1,1.0,0.0,4.853
test_adaptive_lvl3_9,adaptive,structural_only,3,0.0,0.022,0.011,0.0,APPROVED,0,1,1.0,0.0,5.074
test_adaptive_lvl3_9,adaptive,structural_only,4,0.0,0.022,0.011,0.0,APPROVED,0,1,1.0,0.0,5.298
test_adaptive_lvl3_9,adaptive,structural_only,5,0.0,0.022,0.011,0.0,APPROVED,0,1,1.0,0.0,5.354
test_basic_suspicious_0,adaptive,behavioral_only,0,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,1.931
test_basic_suspicious_0,adaptive,behavioral_only,1,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,5.293
test_basic_suspicious_0,adaptive,behavioral_only,2,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,5.468
test_basic_suspicious_0,adaptive,behavioral_only,3,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,5.214
test_basic_suspicious_0,adaptive,behavioral_only,4,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,5.062
test_basic_suspicious_0,adaptive,behavioral_only,5,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,5.299
test_basic_suspicious_1,adaptive,behavioral_only,0,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,1.801
test_basic_suspicious_1,adaptive,behavioral_only,1,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,5.155
test_basic_suspicious_1,adaptive,behavioral_only,2,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,5.493
test_basic_suspicious_1,adaptive,behavioral_only,3,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,5.107
test_basic_suspicious_1,adaptive,behavioral_only,4,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,5.057
test_basic_suspicious_1,adaptive,behavioral_only,5,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,5.609
test_basic_suspicious_2,adaptive,behavioral_only,0,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,1.82
test_basic_suspicious_2,adaptive,behavioral_only,1,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,5.291
test_basic_suspicious_2,adaptive,behavioral_only,2,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,5.475
test_basic_suspicious_2,adaptive,behavioral_only,3,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,5.198
test_basic_suspicious_2,adaptive,behavioral_only,4,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,5.145
test_basic_suspicious_2,adaptive,behavioral_only,5,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,5.326
test_basic_suspicious_3,adaptive,behavioral_only,0,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,1.761
test_basic_suspicious_3,adaptive,behavioral_only,1,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,4.84
test_basic_suspicious_3,adaptive,behavioral_only,2,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,4.88
test_basic_suspicious_3,adaptive,behavioral_only,3,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,5.219
test_basic_suspicious_3,adaptive,behavioral_only,4,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,4.773
test_basic_suspicious_3,adaptive,behavioral_only,5,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,4.696
test_basic_suspicious_4,adaptive,behavioral_only,0,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,2.164
test_basic_suspicious_4,adaptive,behavioral_only,1,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,5.053
test_basic_suspicious_4,adaptive,behavioral_only,2,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,6.112
test_basic_suspicious_4,adaptive,behavioral_only,3,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,5.077
test_basic_suspicious_4,adaptive,behavioral_only,4,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,4.872
test_basic_suspicious_4,adaptive,behavioral_only,5,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,4.702
test_basic_suspicious_5,adaptive,behavioral_only,0,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,1.775
test_basic_suspicious_5,adaptive,behavioral_only,1,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,4.899
test_basic_suspicious_5,adaptive,behavioral_only,2,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,4.685
test_basic_suspicious_5,adaptive,behavioral_only,3,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,4.68
test_basic_suspicious_5,adaptive,behavioral_only,4,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,4.952
test_basic_suspicious_5,adaptive,behavioral_only,5,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,4.83
test_basic_suspicious_6,adaptive,behavioral_only,0,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,1.712
test_basic_suspicious_6,adaptive,behavioral_only,1,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,5.048
test_basic_suspicious_6,adaptive,behavioral_only,2,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,5.121
test_basic_suspicious_6,adaptive,behavioral_only,3,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,4.874
test_basic_suspicious_6,adaptive,behavioral_only,4,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,4.869
test_basic_suspicious_6,adaptive,behavioral_only,5,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,5.217
test_basic_suspicious_7,adaptive,behavioral_only,0,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,1.74
test_basic_suspicious_7,adaptive,behavioral_only,1,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,5.329
test_basic_suspicious_7,adaptive,behavioral_only,2,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,5.192
test_basic_suspicious_7,adaptive,behavioral_only,3,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,4.961
test_basic_suspicious_7,adaptive,behavioral_only,4,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,4.837
test_basic_suspicious_7,adaptive,behavioral_only,5,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,4.867
test_basic_suspicious_8,adaptive,behavioral_only,0,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,1.751
test_basic_suspicious_8,adaptive,behavioral_only,1,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,4.973
test_basic_suspicious_8,adaptive,behavioral_only,2,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,4.899
test_basic_suspicious_8,adaptive,behavioral_only,3,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,5.101
test_basic_suspicious_8,adaptive,behavioral_only,4,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,4.876
test_basic_suspicious_8,adaptive,behavioral_only,5,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,4.948
test_basic_suspicious_9,adaptive,behavioral_only,0,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,1.874
test_basic_suspicious_9,adaptive,behavioral_only,1,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,4.928
test_basic_suspicious_9,adaptive,behavioral_only,2,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,5.038
test_basic_suspicious_9,adaptive,behavioral_only,3,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,5.275
test_basic_suspicious_9,adaptive,behavioral_only,4,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,5.051
test_basic_suspicious_9,adaptive,behavioral_only,5,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,4.98
test_adaptive_lvl1_0,adaptive,behavioral_only,0,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,1.853
test_adaptive_lvl1_0,adaptive,behavioral_only,1,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,5.354
test_adaptive_lvl1_0,adaptive,behavioral_only,2,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,5.142
test_adaptive_lvl1_0,adaptive,behavioral_only,3,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,5.03
test_adaptive_lvl1_0,adaptive,behavioral_only,4,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,5.426
test_adaptive_lvl1_0,adaptive,behavioral_only,5,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,5.111
test_adaptive_lvl1_1,adaptive,behavioral_only,0,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,1.806
test_adaptive_lvl1_1,adaptive,behavioral_only,1,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,5.382
test_adaptive_lvl1_1,adaptive,behavioral_only,2,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,5.175
test_adaptive_lvl1_1,adaptive,behavioral_only,3,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,5.127
test_adaptive_lvl1_1,adaptive,behavioral_only,4,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,5.471
test_adaptive_lvl1_1,adaptive,behavioral_only,5,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,5.004
test_adaptive_lvl1_2,adaptive,behavioral_only,0,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,1.765
test_adaptive_lvl1_2,adaptive,behavioral_only,1,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,5.355
test_adaptive_lvl1_2,adaptive,behavioral_only,2,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,5.163
test_adaptive_lvl1_2,adaptive,behavioral_only,3,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,5.029
test_adaptive_lvl1_2,adaptive,behavioral_only,4,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,5.415
test_adaptive_lvl1_2,adaptive,behavioral_only,5,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,5.217
test_adaptive_lvl1_3,adaptive,behavioral_only,0,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,1.84
test_adaptive_lvl1_3,adaptive,behavioral_only,1,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,5.007
test_adaptive_lvl1_3,adaptive,behavioral_only,2,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,5.459
test_adaptive_lvl1_3,adaptive,behavioral_only,3,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,5.129
test_adaptive_lvl1_3,adaptive,behavioral_only,4,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,4.987
test_adaptive_lvl1_3,adaptive,behavioral_only,5,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,5.198
test_adaptive_lvl1_4,adaptive,behavioral_only,0,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,1.762
test_adaptive_lvl1_4,adaptive,behavioral_only,1,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,5.033
test_adaptive_lvl1_4,adaptive,behavioral_only,2,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,5.131
test_adaptive_lvl1_4,adaptive,behavioral_only,3,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,5.035
test_adaptive_lvl1_4,adaptive,behavioral_only,4,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,4.895
test_adaptive_lvl1_4,adaptive,behavioral_only,5,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,5.219
test_adaptive_lvl1_5,adaptive,behavioral_only,0,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,1.804
test_adaptive_lvl1_5,adaptive,behavioral_only,1,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,5.085
test_adaptive_lvl1_5,adaptive,behavioral_only,2,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,4.954
test_adaptive_lvl1_5,adaptive,behavioral_only,3,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,5.293
test_adaptive_lvl1_5,adaptive,behavioral_only,4,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,4.977
test_adaptive_lvl1_5,adaptive,behavioral_only,5,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,5.151
test_adaptive_lvl1_6,adaptive,behavioral_only,0,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,1.904
test_adaptive_lvl1_6,adaptive,behavioral_only,1,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,5.136
test_adaptive_lvl1_6,adaptive,behavioral_only,2,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,5.052
test_adaptive_lvl1_6,adaptive,behavioral_only,3,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,5.417
test_adaptive_lvl1_6,adaptive,behavioral_only,4,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,5.256
test_adaptive_lvl1_6,adaptive,behavioral_only,5,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,5.099
test_adaptive_lvl1_7,adaptive,behavioral_only,0,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,1.948
test_adaptive_lvl1_7,adaptive,behavioral_only,1,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,4.969
test_adaptive_lvl1_7,adaptive,behavioral_only,2,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,4.84
